,video_id,time,event,event_attributes
1209,1606b0e6_1,1066.1305894066077,start,
962,1606b0e6_1,1067.6750000000004,start_play,"['pass', 'openplay']"
963,1606b0e6_1,1067.8250000000005,end_play,"['pass', 'openplay']"
1211,1606b0e6_1,1068.6305894066077,end,
1212,1606b0e6_1,1069.6213999386105,start,
964,1606b0e6_1,1071.5950000000003,start_play,"['pass', 'openplay']"
965,1606b0e6_1,1071.7450000000003,end_play,"['pass', 'openplay']"
1214,1606b0e6_1,1072.1213999386105,end,
1215,1606b0e6_1,1076.6975726092564,start,
966,1606b0e6_1,1077.5149999999996,start_play,"['pass', 'openplay']"
967,1606b0e6_1,1077.6649999999997,end_play,"['pass', 'openplay']"
968,1606b0e6_1,1079.9950000000001,start_play,"['pass', 'openplay']"
969,1606b0e6_1,1080.1450000000002,end_play,"['pass', 'openplay']"
1218,1606b0e6_1,1080.5032452938945,end,
1219,1606b0e6_1,1084.4805372145624,start,
970,1606b0e6_1,1085.2749999999999,start_play,"['pass', 'openplay']"
971,1606b0e6_1,1085.425,end_play,"['pass', 'openplay']"
1221,1606b0e6_1,1086.9805372145624,end,
1222,1606b0e6_1,1089.017589485004,start,
972,1606b0e6_1,1089.4749999999995,start_play,"['pass', 'openplay']"
973,1606b0e6_1,1089.6249999999995,end_play,"['pass', 'openplay']"
1224,1606b0e6_1,1091.517589485004,end,
1225,1606b0e6_1,1093.3552923630464,start,
974,1606b0e6_1,1094.88,start_challenge,['ball_action_forced']
975,1606b0e6_1,1095.1800000000003,end_challenge,['ball_action_forced']
1227,1606b0e6_1,1095.8552923630464,end,
1228,1606b0e6_1,1097.1801019473464,start,
976,1606b0e6_1,1098.5149999999996,start_play,"['pass', 'openplay']"
977,1606b0e6_1,1098.6649999999997,end_play,"['pass', 'openplay']"
978,1606b0e6_1,1100.5149999999996,start_play,"['pass', 'openplay']"
979,1606b0e6_1,1100.6649999999997,end_play,"['pass', 'openplay']"
1231,1606b0e6_1,1101.5191758396518,end,
1232,1606b0e6_1,1107.7124386733808,start,
980,1606b0e6_1,1109.155,start_play,"['pass', 'openplay']"
981,1606b0e6_1,1109.305,end_play,"['pass', 'openplay']"
1234,1606b0e6_1,1110.2124386733808,end,
1235,1606b0e6_1,1113.347792800028,start,
982,1606b0e6_1,1114.315,start_play,"['pass', 'openplay']"
983,1606b0e6_1,1114.4650000000001,end_play,"['pass', 'openplay']"
1237,1606b0e6_1,1115.847792800028,end,
1238,1606b0e6_1,1117.5644155119885,start,
984,1606b0e6_1,1119.115,start_play,"['pass', 'openplay']"
985,1606b0e6_1,1119.265,end_play,"['pass', 'openplay']"
1240,1606b0e6_1,1120.0644155119885,end,
1241,1606b0e6_1,1121.566574914414,start,
986,1606b0e6_1,1123.235,start_play,"['pass', 'openplay']"
987,1606b0e6_1,1123.385,end_play,"['pass', 'openplay']"
1243,1606b0e6_1,1124.066574914414,end,
1244,1606b0e6_1,1124.0866954966557,start,
988,1606b0e6_1,1125.9150000000002,start_play,"['pass', 'openplay']"
989,1606b0e6_1,1126.0650000000003,end_play,"['pass', 'openplay']"
1246,1606b0e6_1,1126.5866954966557,end,
1247,1606b0e6_1,1128.5911384148344,start,
990,1606b0e6_1,1129.5600000000004,start_challenge,['opponent_dispossessed']
991,1606b0e6_1,1129.8600000000006,end_challenge,['opponent_dispossessed']
1249,1606b0e6_1,1131.0911384148344,end,
1250,1606b0e6_1,1131.111188808503,start,
992,1606b0e6_1,1131.8000000000004,start_challenge,['possession_retained']
993,1606b0e6_1,1132.1000000000006,end_challenge,['possession_retained']
1252,1606b0e6_1,1133.611188808503,end,
1253,1606b0e6_1,1136.112327139013,start,
994,1606b0e6_1,1136.92,start_challenge,['opponent_dispossessed']
995,1606b0e6_1,1137.2200000000003,end_challenge,['opponent_dispossessed']
1255,1606b0e6_1,1138.612327139013,end,
1256,1606b0e6_1,1139.3125950853378,start,
996,1606b0e6_1,1140.5950000000003,start_play,"['pass', 'openplay']"
997,1606b0e6_1,1140.7450000000003,end_play,"['pass', 'openplay']"
1258,1606b0e6_1,1141.8125950853378,end,
1259,1606b0e6_1,1142.2702343116202,start,
998,1606b0e6_1,1143.195,start_play,"['pass', 'openplay']"
999,1606b0e6_1,1143.345,end_play,"['pass', 'openplay']"
1261,1606b0e6_1,1144.7702343116202,end,
1262,1606b0e6_1,1145.5506668030662,start,
1000,1606b0e6_1,1146.5549999999996,start_play,"['pass', 'openplay']"
1001,1606b0e6_1,1146.7049999999997,end_play,"['pass', 'openplay']"
1002,1606b0e6_1,1148.3949999999998,start_play,"['pass', 'openplay']"
1003,1606b0e6_1,1148.5449999999998,end_play,"['pass', 'openplay']"
1265,1606b0e6_1,1150.142289194369,end,
1266,1606b0e6_1,1152.8475465403048,start,
1004,1606b0e6_1,1154.195,start_play,"['pass', 'openplay']"
1005,1606b0e6_1,1154.345,end_play,"['pass', 'openplay']"
1268,1606b0e6_1,1155.3475465403048,end,
1269,1606b0e6_1,1155.954020132193,start,
1006,1606b0e6_1,1156.7950000000003,start_play,"['pass', 'openplay']"
1007,1606b0e6_1,1156.9450000000004,end_play,"['pass', 'openplay']"
1271,1606b0e6_1,1158.454020132193,end,
1272,1606b0e6_1,1160.953253704493,start,
1008,1606b0e6_1,1161.5950000000003,start_play,"['pass', 'openplay']"
1009,1606b0e6_1,1161.7450000000003,end_play,"['pass', 'openplay']"
1274,1606b0e6_1,1163.453253704493,end,
1275,1606b0e6_1,1167.9566722342563,start,
1010,1606b0e6_1,1169.115,start_play,"['pass', 'openplay']"
1011,1606b0e6_1,1169.265,end_play,"['pass', 'openplay']"
1012,1606b0e6_1,1171.8750000000005,start_play,"['pass', 'openplay']"
1013,1606b0e6_1,1172.0250000000005,end_play,"['pass', 'openplay']"
1278,1606b0e6_1,1172.9177402783148,end,
1279,1606b0e6_1,1172.9194049175237,start,
1014,1606b0e6_1,1173.3949999999998,start_play,"['pass', 'openplay']"
1015,1606b0e6_1,1173.5449999999998,end_play,"['pass', 'openplay']"
1281,1606b0e6_1,1175.4194049175237,end,
1282,1606b0e6_1,1177.4153129735755,start,
1016,1606b0e6_1,1179.2749999999999,start_play,"['pass', 'openplay']"
1017,1606b0e6_1,1179.425,end_play,"['pass', 'openplay']"
1284,1606b0e6_1,1179.9153129735755,end,
1285,1606b0e6_1,1182.2219714247435,start,
1018,1606b0e6_1,1182.8350000000003,start_play,"['pass', 'openplay']"
1019,1606b0e6_1,1182.9850000000004,end_play,"['pass', 'openplay']"
1287,1606b0e6_1,1184.7219714247435,end,
1288,1606b0e6_1,1184.9897258985889,start,
1020,1606b0e6_1,1185.8350000000003,start_play,"['pass', 'openplay']"
1021,1606b0e6_1,1185.9850000000004,end_play,"['pass', 'openplay']"
1290,1606b0e6_1,1187.4897258985889,end,
1291,1606b0e6_1,1187.524505744455,start,
1022,1606b0e6_1,1189.3949999999998,start_play,"['pass', 'openplay']"
1023,1606b0e6_1,1189.5449999999998,end_play,"['pass', 'openplay']"
1293,1606b0e6_1,1190.024505744455,end,
1294,1606b0e6_1,1191.317191152615,start,
1024,1606b0e6_1,1192.9550000000002,start_play,"['pass', 'openplay']"
1025,1606b0e6_1,1193.1050000000002,end_play,"['pass', 'openplay']"
1296,1606b0e6_1,1193.817191152615,end,
1297,1606b0e6_1,1193.8567136251972,start,
1026,1606b0e6_1,1194.7950000000003,start_play,"['pass', 'openplay']"
1027,1606b0e6_1,1194.9450000000004,end_play,"['pass', 'openplay']"
1299,1606b0e6_1,1196.3567136251972,end,
1300,1606b0e6_1,1197.189600944134,start,
1028,1606b0e6_1,1198.155,start_play,"['pass', 'openplay']"
1029,1606b0e6_1,1198.305,end_play,"['pass', 'openplay']"
1302,1606b0e6_1,1199.689600944134,end,
1303,1606b0e6_1,1200.0491372499478,start,
1030,1606b0e6_1,1200.5549999999996,start_play,"['pass', 'openplay']"
1031,1606b0e6_1,1200.7049999999997,end_play,"['pass', 'openplay']"
1032,1606b0e6_1,1202.9550000000002,start_play,"['pass', 'openplay']"
1033,1606b0e6_1,1203.1050000000002,end_play,"['pass', 'openplay']"
1306,1606b0e6_1,1204.520121869186,end,
1307,1606b0e6_1,1208.6768845005895,start,
1034,1606b0e6_1,1210.4749999999995,start_play,"['pass', 'openplay']"
1035,1606b0e6_1,1210.6249999999995,end_play,"['pass', 'openplay']"
1309,1606b0e6_1,1211.1768845005895,end,
1310,1606b0e6_1,1214.916986225738,start,
1036,1606b0e6_1,1215.2749999999999,start_play,"['pass', 'openplay']"
1037,1606b0e6_1,1215.425,end_play,"['pass', 'openplay']"
1312,1606b0e6_1,1217.416986225738,end,
1313,1606b0e6_1,1221.8920357490847,start,
1038,1606b0e6_1,1222.4349999999997,start_play,"['pass', 'openplay']"
1039,1606b0e6_1,1222.5849999999998,end_play,"['pass', 'openplay']"
1040,1606b0e6_1,1225.3949999999998,start_play,"['pass', 'openplay']"
1041,1606b0e6_1,1225.5449999999998,end_play,"['pass', 'openplay']"
1316,1606b0e6_1,1226.7246252939472,end,
1317,1606b0e6_1,1239.8080703302562,start,
1042,1606b0e6_1,1240.5549999999996,start_play,"['pass', 'openplay']"
1043,1606b0e6_1,1240.7049999999997,end_play,"['pass', 'openplay']"
1319,1606b0e6_1,1242.3080703302562,end,
1320,1606b0e6_1,1245.419620315412,start,
1044,1606b0e6_1,1245.8750000000005,start_play,"['pass', 'openplay']"
1045,1606b0e6_1,1246.0250000000005,end_play,"['pass', 'openplay']"
1322,1606b0e6_1,1247.919620315412,end,
1323,1606b0e6_1,1248.1808255266255,start,
1046,1606b0e6_1,1248.7950000000003,start_play,"['pass', 'openplay']"
1047,1606b0e6_1,1248.9450000000004,end_play,"['pass', 'openplay']"
1325,1606b0e6_1,1250.6808255266255,end,
1326,1606b0e6_1,1252.0560868975003,start,
1048,1606b0e6_1,1252.4349999999997,start_play,"['pass', 'openplay']"
1049,1606b0e6_1,1252.5849999999998,end_play,"['pass', 'openplay']"
1328,1606b0e6_1,1254.5560868975003,end,
1329,1606b0e6_1,1256.733630778323,start,
1050,1606b0e6_1,1257.195,start_play,"['pass', 'openplay']"
1051,1606b0e6_1,1257.345,end_play,"['pass', 'openplay']"
1331,1606b0e6_1,1259.233630778323,end,
1332,1606b0e6_1,1260.0712574896284,start,
1052,1606b0e6_1,1262.0349999999999,start_play,"['pass', 'openplay']"
1053,1606b0e6_1,1262.185,end_play,"['pass', 'openplay']"
1334,1606b0e6_1,1262.5712574896284,end,
1335,1606b0e6_1,1262.6358358429957,start,
1054,1606b0e6_1,1263.5549999999996,start_play,"['pass', 'openplay']"
1055,1606b0e6_1,1263.7049999999997,end_play,"['pass', 'openplay']"
1056,1606b0e6_1,1265.3549999999998,start_play,"['pass', 'openplay']"
1057,1606b0e6_1,1265.5049999999999,end_play,"['pass', 'openplay']"
1338,1606b0e6_1,1266.9191346771008,end,
1339,1606b0e6_1,1268.6686425854027,start,
1058,1606b0e6_1,1269.075,start_play,"['pass', 'openplay']"
1059,1606b0e6_1,1269.2250000000001,end_play,"['pass', 'openplay']"
1341,1606b0e6_1,1271.1686425854027,end,
1342,1606b0e6_1,1271.8800491631089,start,
1060,1606b0e6_1,1273.3949999999998,start_play,"['pass', 'openplay']"
1061,1606b0e6_1,1273.5449999999998,end_play,"['pass', 'openplay']"
1344,1606b0e6_1,1274.3800491631089,end,
1345,1606b0e6_1,1275.1627949946092,start,
1062,1606b0e6_1,1276.9150000000002,start_play,"['pass', 'openplay']"
1063,1606b0e6_1,1277.0650000000003,end_play,"['pass', 'openplay']"
1347,1606b0e6_1,1277.6627949946092,end,
1348,1606b0e6_1,1278.996717932347,start,
1064,1606b0e6_1,1279.5149999999996,start_play,"['pass', 'openplay']"
1065,1606b0e6_1,1279.6649999999997,end_play,"['pass', 'openplay']"
1066,1606b0e6_1,1281.9150000000002,start_play,"['pass', 'openplay']"
1067,1606b0e6_1,1282.0650000000003,end_play,"['pass', 'openplay']"
1351,1606b0e6_1,1283.2042310647737,end,
1352,1606b0e6_1,1283.9533885104024,start,
1068,1606b0e6_1,1284.4349999999997,start_play,"['pass', 'openplay']"
1069,1606b0e6_1,1284.5849999999998,end_play,"['pass', 'openplay']"
1070,1606b0e6_1,1287.075,start_play,"['pass', 'openplay']"
1071,1606b0e6_1,1287.2250000000001,end_play,"['pass', 'openplay']"
1355,1606b0e6_1,1287.822391792744,end,
1356,1606b0e6_1,1356.493899769564,start,
1072,1606b0e6_1,1357.3949999999998,start_play,"['pass', 'openplay']"
1073,1606b0e6_1,1357.5449999999998,end_play,"['pass', 'openplay']"
1358,1606b0e6_1,1358.993899769564,end,
1359,1606b0e6_1,1362.1864867690315,start,
1074,1606b0e6_1,1363.4349999999997,start_play,"['pass', 'openplay']"
1075,1606b0e6_1,1363.5849999999998,end_play,"['pass', 'openplay']"
1361,1606b0e6_1,1364.6864867690315,end,
1362,1606b0e6_1,1365.273987345909,start,
1076,1606b0e6_1,1366.115,start_play,"['cross', 'openplay']"
1077,1606b0e6_1,1366.265,end_play,"['cross', 'openplay']"
1364,1606b0e6_1,1367.773987345909,end,
1365,1606b0e6_1,1408.230577884417,start,
1078,1606b0e6_1,1409.8350000000003,start_play,"['pass', 'openplay']"
1079,1606b0e6_1,1409.9850000000004,end_play,"['pass', 'openplay']"
1080,1606b0e6_1,1411.9150000000002,start_play,"['pass', 'openplay']"
1081,1606b0e6_1,1412.0650000000003,end_play,"['pass', 'openplay']"
1082,1606b0e6_1,1414.3949999999998,start_play,"['pass', 'openplay']"
1083,1606b0e6_1,1414.5449999999998,end_play,"['pass', 'openplay']"
1084,1606b0e6_1,1415.3549999999998,start_play,"['pass', 'openplay']"
1085,1606b0e6_1,1415.5049999999999,end_play,"['pass', 'openplay']"
1370,1606b0e6_1,1417.379772565931,end,
1371,1606b0e6_1,1418.4731460277249,start,
1086,1606b0e6_1,1418.9550000000002,start_play,"['pass', 'openplay']"
1087,1606b0e6_1,1419.1050000000002,end_play,"['pass', 'openplay']"
1373,1606b0e6_1,1420.9731460277249,end,
1374,1606b0e6_1,1421.627802660309,start,
1088,1606b0e6_1,1422.3949999999998,start_play,"['pass', 'openplay']"
1089,1606b0e6_1,1422.5449999999998,end_play,"['pass', 'openplay']"
1376,1606b0e6_1,1424.127802660309,end,
1377,1606b0e6_1,1426.056706007263,start,
1090,1606b0e6_1,1426.5549999999996,start_play,"['pass', 'openplay']"
1091,1606b0e6_1,1426.7049999999997,end_play,"['pass', 'openplay']"
1379,1606b0e6_1,1428.556706007263,end,
1380,1606b0e6_1,1428.9687757263932,start,
1092,1606b0e6_1,1429.5950000000003,start_play,"['pass', 'openplay']"
1093,1606b0e6_1,1429.7450000000003,end_play,"['pass', 'openplay']"
1382,1606b0e6_1,1431.4687757263932,end,
1383,1606b0e6_1,1436.6389399290315,start,
1094,1606b0e6_1,1437.4349999999997,start_play,"['pass', 'openplay']"
1095,1606b0e6_1,1437.5849999999998,end_play,"['pass', 'openplay']"
1385,1606b0e6_1,1439.1389399290315,end,
1386,1606b0e6_1,1444.3675588193903,start,
1096,1606b0e6_1,1445.8750000000005,start_play,"['pass', 'openplay']"
1097,1606b0e6_1,1446.0250000000005,end_play,"['pass', 'openplay']"
1388,1606b0e6_1,1446.8675588193903,end,
1389,1606b0e6_1,1448.7479622513288,start,
1098,1606b0e6_1,1449.075,start_play,"['pass', 'openplay']"
1099,1606b0e6_1,1449.2250000000001,end_play,"['pass', 'openplay']"
1100,1606b0e6_1,1452.195,start_play,"['pass', 'openplay']"
1101,1606b0e6_1,1452.345,end_play,"['pass', 'openplay']"
1392,1606b0e6_1,1453.2857214001965,end,
1393,1606b0e6_1,1455.8101032136633,start,
1102,1606b0e6_1,1457.0349999999999,start_play,"['pass', 'openplay']"
1103,1606b0e6_1,1457.185,end_play,"['pass', 'openplay']"
1395,1606b0e6_1,1458.3101032136633,end,
1396,1606b0e6_1,1458.5330167973702,start,
1104,1606b0e6_1,1459.9150000000002,start_play,"['pass', 'openplay']"
1105,1606b0e6_1,1460.0650000000003,end_play,"['pass', 'openplay']"
1398,1606b0e6_1,1461.0330167973702,end,
1399,1606b0e6_1,1462.8865763978897,start,
1106,1606b0e6_1,1464.235,start_play,"['pass', 'openplay']"
1107,1606b0e6_1,1464.385,end_play,"['pass', 'openplay']"
1401,1606b0e6_1,1465.3865763978897,end,
1402,1606b0e6_1,1466.887579601544,start,
1108,1606b0e6_1,1468.3549999999998,start_play,"['pass', 'openplay']"
1109,1606b0e6_1,1468.5049999999999,end_play,"['pass', 'openplay']"
1404,1606b0e6_1,1469.387579601544,end,
1405,1606b0e6_1,1469.4014928794527,start,
1110,1606b0e6_1,1469.92,start_challenge,['ball_action_forced']
1111,1606b0e6_1,1470.2200000000003,end_challenge,['ball_action_forced']
1112,1606b0e6_1,1472.7600000000002,start_challenge,['ball_action_forced']
1113,1606b0e6_1,1473.0600000000004,end_challenge,['ball_action_forced']
1408,1606b0e6_1,1473.4174529511752,end,
1409,1606b0e6_1,1473.9172493740111,start,
1114,1606b0e6_1,1474.6350000000004,start_play,"['pass', 'openplay']"
1115,1606b0e6_1,1474.7850000000005,end_play,"['pass', 'openplay']"
1116,1606b0e6_1,1476.5549999999996,start_play,"['pass', 'openplay']"
1117,1606b0e6_1,1476.7049999999997,end_play,"['pass', 'openplay']"
1118,1606b0e6_1,1478.8350000000003,start_play,"['pass', 'openplay']"
1119,1606b0e6_1,1478.9850000000004,end_play,"['pass', 'openplay']"
1120,1606b0e6_1,1481.155,start_play,"['pass', 'openplay']"
1121,1606b0e6_1,1481.305,end_play,"['pass', 'openplay']"
1414,1606b0e6_1,1482.1723881870043,end,
1415,1606b0e6_1,1483.7246716636078,start,
1122,1606b0e6_1,1484.8750000000005,start_play,"['pass', 'openplay']"
1123,1606b0e6_1,1485.0250000000005,end_play,"['pass', 'openplay']"
1417,1606b0e6_1,1486.2246716636078,end,
1418,1606b0e6_1,1489.0754768869133,start,
1124,1606b0e6_1,1490.4749999999995,start_play,"['pass', 'openplay']"
1125,1606b0e6_1,1490.6249999999995,end_play,"['pass', 'openplay']"
1420,1606b0e6_1,1491.5754768869133,end,
1421,1606b0e6_1,1492.8660838151468,start,
1126,1606b0e6_1,1494.115,start_play,"['pass', 'openplay']"
1127,1606b0e6_1,1494.265,end_play,"['pass', 'openplay']"
1423,1606b0e6_1,1495.3660838151468,end,
1424,1606b0e6_1,1495.9037115490005,start,
1128,1606b0e6_1,1497.3549999999998,start_play,"['pass', 'openplay']"
1129,1606b0e6_1,1497.5049999999999,end_play,"['pass', 'openplay']"
1426,1606b0e6_1,1498.4037115490005,end,
1427,1606b0e6_1,1500.9398392791131,start,
1130,1606b0e6_1,1501.315,start_play,"['cross', 'openplay']"
1131,1606b0e6_1,1501.4650000000001,end_play,"['cross', 'openplay']"
1429,1606b0e6_1,1503.4398392791131,end,
1430,1606b0e6_1,1571.396847033967,start,
1132,1606b0e6_1,1573.195,start_play,"['pass', 'openplay']"
1133,1606b0e6_1,1573.345,end_play,"['pass', 'openplay']"
1432,1606b0e6_1,1573.896847033967,end,
1433,1606b0e6_1,1576.854566720403,start,
1134,1606b0e6_1,1578.7149999999995,start_play,"['pass', 'openplay']"
1135,1606b0e6_1,1578.8649999999996,end_play,"['pass', 'openplay']"
1136,1606b0e6_1,1579.8750000000005,start_play,"['pass', 'openplay']"
1137,1606b0e6_1,1580.0250000000005,end_play,"['pass', 'openplay']"
1436,1606b0e6_1,1581.8136210223645,end,
1437,1606b0e6_1,1583.8947457314794,start,
1138,1606b0e6_1,1584.9150000000002,start_play,"['pass', 'openplay']"
1139,1606b0e6_1,1585.0650000000003,end_play,"['pass', 'openplay']"
1439,1606b0e6_1,1586.3947457314794,end,
1440,1606b0e6_1,1586.8106000021448,start,
1140,1606b0e6_1,1587.7149999999995,start_play,"['pass', 'openplay']"
1141,1606b0e6_1,1587.8649999999996,end_play,"['pass', 'openplay']"
1442,1606b0e6_1,1589.3106000021448,end,
1443,1606b0e6_1,1599.445336470185,start,
1142,1606b0e6_1,1600.7949999999994,start_throwin,['pass']
1143,1606b0e6_1,1600.9449999999995,end_throwin,['pass']
1445,1606b0e6_1,1601.945336470185,end,
1446,1606b0e6_1,1605.1487725896673,start,
1144,1606b0e6_1,1605.4749999999995,start_play,"['pass', 'openplay']"
1145,1606b0e6_1,1605.6249999999995,end_play,"['pass', 'openplay']"
1448,1606b0e6_1,1607.6487725896673,end,
1449,1606b0e6_1,1615.208218093528,start,
1146,1606b0e6_1,1616.6350000000004,start_play,"['pass', 'openplay']"
1147,1606b0e6_1,1616.7850000000005,end_play,"['pass', 'openplay']"
1451,1606b0e6_1,1617.708218093528,end,
1452,1606b0e6_1,1619.3963913355317,start,
1148,1606b0e6_1,1620.195,start_play,"['pass', 'openplay']"
1149,1606b0e6_1,1620.345,end_play,"['pass', 'openplay']"
1454,1606b0e6_1,1621.8963913355317,end,
1455,1606b0e6_1,1622.2938905807027,start,
1150,1606b0e6_1,1623.235,start_play,"['pass', 'openplay']"
1151,1606b0e6_1,1623.385,end_play,"['pass', 'openplay']"
1152,1606b0e6_1,1625.2749999999999,start_play,"['pass', 'openplay']"
1153,1606b0e6_1,1625.425,end_play,"['pass', 'openplay']"
1458,1606b0e6_1,1627.218186790427,end,
1459,1606b0e6_1,1628.2295836278713,start,
1154,1606b0e6_1,1628.5950000000003,start_play,"['pass', 'openplay']"
1155,1606b0e6_1,1628.7450000000003,end_play,"['pass', 'openplay']"
1461,1606b0e6_1,1630.7295836278713,end,
1462,1606b0e6_1,1632.362649215957,start,
1156,1606b0e6_1,1632.8750000000005,start_play,"['pass', 'openplay']"
1157,1606b0e6_1,1633.0250000000005,end_play,"['pass', 'openplay']"
1464,1606b0e6_1,1634.862649215957,end,
1465,1606b0e6_1,1637.8297553564084,start,
1158,1606b0e6_1,1638.5549999999996,start_play,"['pass', 'openplay']"
1159,1606b0e6_1,1638.7049999999997,end_play,"['pass', 'openplay']"
1467,1606b0e6_1,1640.3297553564084,end,
1468,1606b0e6_1,1641.197022412291,start,
1160,1606b0e6_1,1642.0349999999999,start_play,"['pass', 'openplay']"
1161,1606b0e6_1,1642.185,end_play,"['pass', 'openplay']"
1162,1606b0e6_1,1643.5200000000002,start_challenge,['ball_action_forced']
1163,1606b0e6_1,1643.8200000000004,end_challenge,['ball_action_forced']
1471,1606b0e6_1,1645.2649786089537,end,
1472,1606b0e6_1,1646.061065482951,start,
